group,drug_name,ndcnum,generic_name
penicillins,cillin,54868310904,Amoxicillin
penicillins,cillin,54868310905,Amoxicillin
penicillins,cillin,54868310906,Amoxicillin
penicillins,cillin,54868310907,Amoxicillin
penicillins,cillin,54868310908,Amoxicillin
penicillins,cillin,54868310909,Amoxicillin
penicillins,cillin,54868311100,Ampicillin
penicillins,cillin,54868311101,Ampicillin
penicillins,cillin,54868311103,Ampicillin
penicillins,cillin,54868311105,Ampicillin
penicillins,cillin,54868311300,Ampicillin
penicillins,cillin,54868311301,Ampicillin
penicillins,cillin,54868311302,Ampicillin
penicillins,cillin,54868311303,Ampicillin
penicillins,cillin,54868311305,Ampicillin
penicillins,cillin,54868311307,Ampicillin
penicillins,cillin,54868311308,Ampicillin
penicillins,cillin,54868311309,Ampicillin
penicillins,cillin,54868334900,Penicillin G Benzathine
penicillins,cillin,54868348000,Penicillin G Potassium
penicillins,cillin,54868348100,Ampicillin Sodium
penicillins,cillin,54868390300,Amoxicillin/Clavulanate Potassium
penicillins,cillin,54868390301,Amoxicillin/Clavulanate Potassium
penicillins,cillin,54868390302,Amoxicillin/Clavulanate Potassium
penicillins,cillin,54868390303,Amoxicillin/Clavulanate Potassium
penicillins,cillin,54868404700,Ampicillin Sodium
penicillins,cillin,54868408000,Amoxicillin/Clavulanate Potassium
penicillins,cillin,54868412501,Penicillin V Potassium
penicillins,cillin,54868412502,Penicillin V Potassium
penicillins,cillin,54868412901,Ampicillin
penicillins,cillin,54868412902,Ampicillin
penicillins,cillin,54868413101,Ampicillin
penicillins,cillin,54868415000,Amoxicillin
penicillins,cillin,54868415001,Amoxicillin
penicillins,cillin,54868415002,Amoxicillin
penicillins,cillin,54868415500,Amoxicillin
penicillins,cillin,54868415501,Amoxicillin
penicillins,cillin,54868415502,Amoxicillin
penicillins,cillin,54868415503,Amoxicillin
penicillins,cillin,54868415504,Amoxicillin
penicillins,cillin,54868420800,Amoxicillin/Clavulanate Potassium
penicillins,cillin,54868446800,Amoxicillin
penicillins,cillin,54868447000,Amoxicillin
penicillins,cillin,54868447100,Amoxicillin/Clavulanate Potassium
penicillins,cillin,54868447200,Amoxicillin
penicillins,cillin,54868447300,Amoxicillin
penicillins,cillin,54868447301,Amoxicillin
penicillins,cillin,54868448800,Penicillin G Potassium
penicillins,cillin,54868454300,Amoxicillin
penicillins,cillin,54868454301,Amoxicillin
penicillins,cillin,54868454302,Amoxicillin
penicillins,cillin,54868454303,Amoxicillin
penicillins,cillin,54868461400,Amoxicillin
penicillins,cillin,54868461401,Amoxicillin
penicillins,cillin,54868461402,Amoxicillin
penicillins,cillin,54868468000,Amoxicillin/Clavulanate Potassium
penicillins,cillin,54868468001,Amoxicillin/Clavulanate Potassium
penicillins,cillin,54868473500,Amoxicillin/Clavulanate Potassium
penicillins,cillin,54868473501,Amoxicillin/Clavulanate Potassium
penicillins,cillin,54868473502,Amoxicillin/Clavulanate Potassium
penicillins,cillin,54868474300,Amoxicillin/Clavulanate Potassium
penicillins,cillin,54868474301,Amoxicillin/Clavulanate Potassium
penicillins,cillin,54868474302,Amoxicillin/Clavulanate Potassium
penicillins,cillin,54868490900,Amoxicillin;Clarithromycin;Lansoprazole
penicillins,cillin,54868495100,Amoxicillin/Clavulanate Potassium
penicillins,cillin,54868495101,Amoxicillin/Clavulanate Potassium
penicillins,cillin,54868495102,Amoxicillin/Clavulanate Potassium
penicillins,cillin,54868495103,Amoxicillin/Clavulanate Potassium
penicillins,cillin,54868495104,Amoxicillin/Clavulanate Potassium
penicillins,cillin,54868499000,Amoxicillin/Clavulanate Potassium
penicillins,cillin,54868510100,Amoxicillin
penicillins,cillin,54868510101,Amoxicillin
penicillins,cillin,54868510102,Amoxicillin
penicillins,cillin,54868510103,Amoxicillin
penicillins,cillin,54868516501,Amoxicillin/Clavulanate Potassium
penicillins,cillin,54868593200,Penicillin G Benzathine/Penicillin G Procaine
penicillins,cillin,54868593300,Penicillin G Benzathine
penicillins,cillin,54868627100,Amoxicillin/Clavulanate Potassium
penicillins,cillin,54977001228,Ampicillin
penicillins,cillin,54977001240,Ampicillin
penicillins,cillin,54977001328,Ampicillin
penicillins,cillin,54977001340,Ampicillin
penicillins,cillin,54977001630,Amoxicillin
penicillins,cillin,54977001640,Amoxicillin
penicillins,cillin,54977001730,Amoxicillin
penicillins,cillin,54977001740,Amoxicillin
penicillins,cillin,54977010028,Dicloxacillin Sodium
penicillins,cillin,54977010040,Dicloxacillin Sodium
penicillins,cillin,54977010128,Dicloxacillin Sodium
penicillins,cillin,54977010140,Dicloxacillin Sodium
penicillins,cillin,54977024230,Penicillin V Potassium
penicillins,cillin,54977024240,Penicillin V Potassium
penicillins,cillin,54977024330,Penicillin V Potassium
penicillins,cillin,54977024340,Penicillin V Potassium
penicillins,cillin,55045112200,Amoxicillin
penicillins,cillin,55045112201,Amoxicillin
penicillins,cillin,55045112202,Amoxicillin
penicillins,cillin,55045112203,Amoxicillin
penicillins,cillin,55045112204,Amoxicillin
penicillins,cillin,55045112205,Amoxicillin
penicillins,cillin,55045112207,Amoxicillin
penicillins,cillin,55045112208,Amoxicillin
penicillins,cillin,55045112209,Amoxicillin
penicillins,cillin,55045117902,Penicillin V Potassium
penicillins,cillin,55045118901,Amoxicillin
penicillins,cillin,55045119903,Amoxicillin
penicillins,cillin,55045120000,Amoxicillin
penicillins,cillin,55045120001,Amoxicillin
penicillins,cillin,55045120003,Amoxicillin
penicillins,cillin,55045120103,Penicillin V Potassium
penicillins,cillin,55045120107,Penicillin V Potassium
penicillins,cillin,55045120108,Penicillin V Potassium
penicillins,cillin,55045120200,Penicillin V Potassium
penicillins,cillin,55045120201,Penicillin V Potassium
penicillins,cillin,55045120202,Penicillin V Potassium
penicillins,cillin,55045120203,Penicillin V Potassium
penicillins,cillin,55045120204,Penicillin V Potassium
penicillins,cillin,55045120205,Penicillin V Potassium
penicillins,cillin,55045120206,Penicillin V Potassium
penicillins,cillin,55045120207,Penicillin V Potassium
penicillins,cillin,55045120208,Penicillin V Potassium
penicillins,cillin,55045120209,Penicillin V Potassium
penicillins,cillin,55045120403,Ampicillin
penicillins,cillin,55045120409,Ampicillin
penicillins,cillin,55045122600,Amoxicillin
penicillins,cillin,55045122601,Amoxicillin
penicillins,cillin,55045122602,Amoxicillin
penicillins,cillin,55045122603,Amoxicillin
penicillins,cillin,55045122604,Amoxicillin
penicillins,cillin,55045122605,Amoxicillin
penicillins,cillin,55045122606,Amoxicillin
penicillins,cillin,55045122608,Amoxicillin
penicillins,cillin,55045122609,Amoxicillin
penicillins,cillin,55045122700,Dicloxacillin Sodium
penicillins,cillin,55045122701,Dicloxacillin Sodium
penicillins,cillin,55045122702,Dicloxacillin Sodium
penicillins,cillin,55045122703,Dicloxacillin Sodium
penicillins,cillin,55045122704,Dicloxacillin Sodium
penicillins,cillin,55045122706,Dicloxacillin Sodium
penicillins,cillin,55045122707,Dicloxacillin Sodium
penicillins,cillin,55045122708,Dicloxacillin Sodium
penicillins,cillin,55045122709,Dicloxacillin Sodium
penicillins,cillin,55045125807,Amoxicillin/Clavulanate Potassium
penicillins,cillin,55045134503,Amoxicillin/Clavulanate Potassium
penicillins,cillin,55045137308,Amoxicillin/Clavulanate Potassium
penicillins,cillin,55045184303,Amoxicillin
penicillins,cillin,55045184803,Amoxicillin
penicillins,cillin,55045191800,Dicloxacillin Sodium
penicillins,cillin,55045191801,Dicloxacillin Sodium
penicillins,cillin,55045191802,Dicloxacillin Sodium
penicillins,cillin,55045191803,Dicloxacillin Sodium
penicillins,cillin,55045191806,Dicloxacillin Sodium
penicillins,cillin,55045191807,Dicloxacillin Sodium
penicillins,cillin,55045191808,Dicloxacillin Sodium
penicillins,cillin,55045191809,Dicloxacillin Sodium
penicillins,cillin,55045200400,Amoxicillin
penicillins,cillin,55045200404,Amoxicillin
penicillins,cillin,55045200405,Amoxicillin
penicillins,cillin,55045200406,Amoxicillin
penicillins,cillin,55045200408,Amoxicillin
penicillins,cillin,55045206707,Amoxicillin
penicillins,cillin,55045244607,Amoxicillin/Clavulanate Potassium
penicillins,cillin,55045267201,Amoxicillin
penicillins,cillin,55045267202,Amoxicillin
penicillins,cillin,55045267206,Amoxicillin
penicillins,cillin,55045267208,Amoxicillin
penicillins,cillin,55045267209,Amoxicillin
penicillins,cillin,55045275600,Amoxicillin
penicillins,cillin,55045295302,Amoxicillin/Clavulanate Potassium
penicillins,cillin,55045295304,Amoxicillin/Clavulanate Potassium
penicillins,cillin,55045295305,Amoxicillin/Clavulanate Potassium
penicillins,cillin,55045295306,Amoxicillin/Clavulanate Potassium
penicillins,cillin,55045295307,Amoxicillin/Clavulanate Potassium
penicillins,cillin,55045295308,Amoxicillin/Clavulanate Potassium
penicillins,cillin,55045296500,Amoxicillin/Clavulanate Potassium
penicillins,cillin,55045296501,Amoxicillin/Clavulanate Potassium
penicillins,cillin,55045296603,Amoxicillin/Clavulanate Potassium
penicillins,cillin,55045296607,Amoxicillin/Clavulanate Potassium
penicillins,cillin,55045296608,Amoxicillin/Clavulanate Potassium
penicillins,cillin,55045299202,Amoxicillin
penicillins,cillin,55045299302,Amoxicillin
penicillins,cillin,55045301607,Amoxicillin
penicillins,cillin,55045315607,Amoxicillin/Clavulanate Potassium
penicillins,cillin,55045319401,Amoxicillin
penicillins,cillin,55045319403,Amoxicillin
penicillins,cillin,55045319404,Amoxicillin
penicillins,cillin,55045319406,Amoxicillin
penicillins,cillin,55045319409,Amoxicillin
penicillins,cillin,55045326001,Amoxicillin
penicillins,cillin,55045326006,Amoxicillin
penicillins,cillin,55045326009,Amoxicillin
penicillins,cillin,55045335500,Amoxicillin/Clavulanate Potassium
penicillins,cillin,55045335501,Amoxicillin/Clavulanate Potassium
penicillins,cillin,55045368101,Amoxicillin/Clavulanate Potassium
penicillins,cillin,55045368402,Penicillin G Benzathine/Penicillin G Procaine
penicillins,cillin,55045384601,Penicillin G Benzathine
penicillins,cillin,55045391801,Amoxicillin
penicillins,cillin,55045391901,Amoxicillin
penicillins,cillin,55045392001,Amoxicillin
penicillins,cillin,55045392101,Amoxicillin
penicillins,cillin,55045392801,Penicillin V Potassium
penicillins,cillin,55045393401,Amoxicillin
penicillins,cillin,55081003100,Amoxicillin
penicillins,cillin,55081003101,Amoxicillin
penicillins,cillin,55081003102,Amoxicillin
penicillins,cillin,55081003200,Amoxicillin
penicillins,cillin,55081003201,Amoxicillin
penicillins,cillin,55081003202,Amoxicillin
penicillins,cillin,55081003501,Ampicillin
penicillins,cillin,55081003502,Ampicillin
penicillins,cillin,55081003601,Ampicillin
penicillins,cillin,55081003602,Ampicillin
penicillins,cillin,55081013000,Cloxacillin Sodium
penicillins,cillin,55081013001,Cloxacillin Sodium
penicillins,cillin,55081013002,Cloxacillin Sodium
penicillins,cillin,55081013100,Cloxacillin Sodium
penicillins,cillin,55081013101,Cloxacillin Sodium
penicillins,cillin,55081013102,Cloxacillin Sodium
penicillins,cillin,55081017100,Dicloxacillin Sodium
penicillins,cillin,55081017101,Dicloxacillin Sodium
penicillins,cillin,55081017102,Dicloxacillin Sodium
penicillins,cillin,55081017104,Dicloxacillin Sodium
penicillins,cillin,55081017200,Dicloxacillin Sodium
penicillins,cillin,55081017201,Dicloxacillin Sodium
penicillins,cillin,55081017202,Dicloxacillin Sodium
penicillins,cillin,55081017203,Dicloxacillin Sodium
penicillins,cillin,55081041501,Penicillin V Potassium
penicillins,cillin,55081041502,Penicillin V Potassium
penicillins,cillin,55081041701,Penicillin V Potassium
penicillins,cillin,55081041702,Penicillin V Potassium
penicillins,cillin,55081041704,Penicillin V Potassium
penicillins,cillin,55084000101,Amoxicillin
penicillins,cillin,55084000102,Amoxicillin
penicillins,cillin,55084000103,Amoxicillin
penicillins,cillin,55084000301,Amoxicillin
penicillins,cillin,55084000302,Amoxicillin
penicillins,cillin,55084000303,Amoxicillin
penicillins,cillin,55084000506,Amoxicillin
penicillins,cillin,55084000515,Amoxicillin
penicillins,cillin,55084000521,Amoxicillin
penicillins,cillin,55084000530,Amoxicillin
penicillins,cillin,55084000630,Amoxicillin
penicillins,cillin,55084000706,Amoxicillin
penicillins,cillin,55084000715,Amoxicillin
penicillins,cillin,55084000721,Amoxicillin
penicillins,cillin,55084000730,Amoxicillin
penicillins,cillin,55084000740,Amoxicillin
penicillins,cillin,55084000821,Amoxicillin
penicillins,cillin,55084000830,Amoxicillin
penicillins,cillin,55084000930,Amoxicillin
penicillins,cillin,55084001020,Ampicillin
penicillins,cillin,55084001028,Ampicillin
penicillins,cillin,55084001030,Ampicillin
penicillins,cillin,55084001032,Ampicillin
penicillins,cillin,55084001040,Ampicillin
penicillins,cillin,55084001060,Ampicillin
penicillins,cillin,55084001120,Ampicillin
penicillins,cillin,55084001128,Ampicillin
penicillins,cillin,55084001140,Ampicillin
penicillins,cillin,55084001202,Ampicillin
penicillins,cillin,55084001203,Ampicillin
penicillins,cillin,55084001402,Ampicillin
penicillins,cillin,55084001403,Ampicillin
penicillins,cillin,55084002312,Dicloxacillin Sodium
penicillins,cillin,55084002320,Dicloxacillin Sodium
penicillins,cillin,55084002328,Dicloxacillin Sodium
penicillins,cillin,55084002340,Dicloxacillin Sodium
penicillins,cillin,55084002528,Dicloxacillin Sodium
penicillins,cillin,55084002530,Dicloxacillin Sodium
penicillins,cillin,55084006107,Penicillin V Potassium
penicillins,cillin,55084006207,Penicillin V Potassium
penicillins,cillin,55084006420,Penicillin V Potassium
penicillins,cillin,55084006428,Penicillin V Potassium
penicillins,cillin,55084006440,Penicillin V Potassium
penicillins,cillin,55084006612,Penicillin V Potassium
penicillins,cillin,55084006615,Penicillin V Potassium
penicillins,cillin,55084006620,Penicillin V Potassium
penicillins,cillin,55084006628,Penicillin V Potassium
penicillins,cillin,55084006630,Penicillin V Potassium
penicillins,cillin,55084006640,Penicillin V Potassium
penicillins,cillin,55084007106,Ampicillin/Probenecid
penicillins,cillin,55150011110,Ampicillin Sodium
penicillins,cillin,55150011210,Ampicillin Sodium
penicillins,cillin,55150011310,Ampicillin Sodium
penicillins,cillin,55150011420,Ampicillin Sodium
penicillins,cillin,55150011599,Ampicillin Sodium
penicillins,cillin,55150011620,Ampicillin Sodium/Sulbactam Sodium
penicillins,cillin,55150011720,Ampicillin Sodium/Sulbactam Sodium
penicillins,cillin,55150011899,Ampicillin Sodium/Sulbactam Sodium
penicillins,cillin,55150011930,Piperacillin Sodium/Tazobactam Sodium
penicillins,cillin,55150012030,Piperacillin Sodium/Tazobactam Sodium
penicillins,cillin,55150012150,Piperacillin Sodium/Tazobactam Sodium
penicillins,cillin,55150012215,Nafcillin Sodium
penicillins,cillin,55150012315,Nafcillin Sodium
penicillins,cillin,55150012316,Nafcillin Sodium
penicillins,cillin,55150012409,Nafcillin Sodium
penicillins,cillin,55150012499,Nafcillin Sodium
penicillins,cillin,55150012715,Oxacillin Sodium
penicillins,cillin,55150012824,Oxacillin Sodium
penicillins,cillin,55150012825,Oxacillin Sodium
penicillins,cillin,55150012909,Oxacillin Sodium
penicillins,cillin,55150012999,Oxacillin Sodium
penicillins,cillin,55175002900,Amoxicillin
penicillins,cillin,55175002901,Amoxicillin
penicillins,cillin,55175002902,Amoxicillin
penicillins,cillin,55175002903,Amoxicillin
penicillins,cillin,55175002904,Amoxicillin
penicillins,cillin,55175002905,Amoxicillin
penicillins,cillin,55175002906,Amoxicillin
penicillins,cillin,55175002907,Amoxicillin
penicillins,cillin,55175002908,Amoxicillin
penicillins,cillin,55175003002,Amoxicillin
penicillins,cillin,55175007801,Amoxicillin
penicillins,cillin,55175007805,Amoxicillin
penicillins,cillin,55175007808,Amoxicillin
penicillins,cillin,55175008601,Amoxicillin
penicillins,cillin,55175008605,Amoxicillin
penicillins,cillin,55175008608,Amoxicillin
penicillins,cillin,55175041500,Dicloxacillin Sodium
penicillins,cillin,55175041501,Dicloxacillin Sodium
penicillins,cillin,55175041504,Dicloxacillin Sodium
penicillins,cillin,55175041508,Dicloxacillin Sodium
penicillins,cillin,55175041608,Cloxacillin Sodium
penicillins,cillin,55175063802,Penicillin V Potassium
penicillins,cillin,55175063901,Penicillin V Potassium
penicillins,cillin,55175063902,Penicillin V Potassium
penicillins,cillin,55175063905,Penicillin V Potassium
penicillins,cillin,55175066900,Penicillin V Potassium
penicillins,cillin,55175066902,Penicillin V Potassium
penicillins,cillin,55175066904,Penicillin V Potassium
penicillins,cillin,55175066905,Penicillin V Potassium
penicillins,cillin,55175066908,Penicillin V Potassium
penicillins,cillin,55175070000,Penicillin V Potassium
penicillins,cillin,55175070001,Penicillin V Potassium
penicillins,cillin,55175070002,Penicillin V Potassium
penicillins,cillin,55175070003,Penicillin V Potassium
penicillins,cillin,55175070004,Penicillin V Potassium
penicillins,cillin,55175070008,Penicillin V Potassium
penicillins,cillin,55175096002,Ampicillin
penicillins,cillin,55175096003,Ampicillin
penicillins,cillin,55175096004,Ampicillin
penicillins,cillin,55175096008,Ampicillin
penicillins,cillin,55175096700,Ampicillin
penicillins,cillin,55175096702,Ampicillin
penicillins,cillin,55175096703,Ampicillin
penicillins,cillin,55175096708,Ampicillin
penicillins,cillin,55175120300,Amoxicillin
penicillins,cillin,55175121700,Amoxicillin
penicillins,cillin,55175121701,Amoxicillin
penicillins,cillin,55175121900,Amoxicillin/Clavulanate Potassium
penicillins,cillin,55175121901,Amoxicillin/Clavulanate Potassium
penicillins,cillin,55175121905,Amoxicillin/Clavulanate Potassium
penicillins,cillin,55175122000,Amoxicillin/Clavulanate Potassium
penicillins,cillin,55175122001,Amoxicillin/Clavulanate Potassium
penicillins,cillin,55175122002,Amoxicillin/Clavulanate Potassium
penicillins,cillin,55175122005,Amoxicillin/Clavulanate Potassium
penicillins,cillin,55175122105,Amoxicillin/Clavulanate Potassium
penicillins,cillin,55175122107,Amoxicillin/Clavulanate Potassium
penicillins,cillin,55175122201,Amoxicillin/Clavulanate Potassium
penicillins,cillin,55175122202,Amoxicillin/Clavulanate Potassium
penicillins,cillin,55175122305,Amoxicillin/Clavulanate Potassium
penicillins,cillin,55175122307,Amoxicillin/Clavulanate Potassium
penicillins,cillin,55175174500,Amoxicillin/Clavulanate Potassium
penicillins,cillin,55175185000,Amoxicillin/Clavulanate Potassium
penicillins,cillin,55175231900,Amoxicillin
penicillins,cillin,55175231901,Amoxicillin
penicillins,cillin,55175231902,Amoxicillin
penicillins,cillin,55175231903,Amoxicillin
penicillins,cillin,55175231904,Amoxicillin
penicillins,cillin,55175231905,Amoxicillin
penicillins,cillin,55175231906,Amoxicillin
penicillins,cillin,55175267302,Dicloxacillin Sodium
penicillins,cillin,55175267304,Dicloxacillin Sodium
penicillins,cillin,55175267308,Dicloxacillin Sodium
penicillins,cillin,55175270400,Amoxicillin
penicillins,cillin,55175270401,Amoxicillin
penicillins,cillin,55175270402,Amoxicillin
penicillins,cillin,55175270405,Amoxicillin
penicillins,cillin,55175283601,Amoxicillin
penicillins,cillin,55175283605,Amoxicillin
penicillins,cillin,55175283608,Amoxicillin
penicillins,cillin,55175283801,Amoxicillin
penicillins,cillin,55175283805,Amoxicillin
penicillins,cillin,55175283808,Amoxicillin
penicillins,cillin,55175284000,Amoxicillin
penicillins,cillin,55175284005,Amoxicillin
penicillins,cillin,55175284100,Amoxicillin
penicillins,cillin,55175602001,Amoxicillin/Clavulanate Potassium
penicillins,cillin,55175602101,Amoxicillin/Clavulanate Potassium
penicillins,cillin,55289001901,Amoxicillin
penicillins,cillin,55289001906,Amoxicillin
penicillins,cillin,55289001915,Amoxicillin
penicillins,cillin,55289001921,Amoxicillin
penicillins,cillin,55289001924,Amoxicillin
penicillins,cillin,55289001930,Amoxicillin
penicillins,cillin,55289001940,Amoxicillin
penicillins,cillin,55289001960,Amoxicillin
penicillins,cillin,55289001997,Amoxicillin
penicillins,cillin,55289002004,Amoxicillin
penicillins,cillin,55289002006,Amoxicillin
penicillins,cillin,55289002009,Amoxicillin
penicillins,cillin,55289002014,Amoxicillin
penicillins,cillin,55289002015,Amoxicillin
penicillins,cillin,55289002021,Amoxicillin
penicillins,cillin,55289002024,Amoxicillin
penicillins,cillin,55289002028,Amoxicillin
penicillins,cillin,55289002030,Amoxicillin
penicillins,cillin,55289002040,Amoxicillin
penicillins,cillin,55289002042,Amoxicillin
penicillins,cillin,55289002050,Amoxicillin
penicillins,cillin,55289002056,Amoxicillin
penicillins,cillin,55289002060,Amoxicillin
penicillins,cillin,55289002063,Amoxicillin
penicillins,cillin,55289002301,Ampicillin
penicillins,cillin,55289002310,Ampicillin
penicillins,cillin,55289002320,Ampicillin
penicillins,cillin,55289002328,Ampicillin
penicillins,cillin,55289002330,Ampicillin
penicillins,cillin,55289002340,Ampicillin
penicillins,cillin,55289002404,Ampicillin
penicillins,cillin,55289002407,Ampicillin
penicillins,cillin,55289002410,Ampicillin
penicillins,cillin,55289002420,Ampicillin
penicillins,cillin,55289002428,Ampicillin
penicillins,cillin,55289002430,Ampicillin
penicillins,cillin,55289002440,Ampicillin
penicillins,cillin,55289002497,Ampicillin
penicillins,cillin,55289007120,Penicillin V Potassium
penicillins,cillin,55289009410,Dicloxacillin Sodium
penicillins,cillin,55289009420,Dicloxacillin Sodium
penicillins,cillin,55289009430,Dicloxacillin Sodium
penicillins,cillin,55289009440,Dicloxacillin Sodium
penicillins,cillin,55289018206,Amoxicillin
penicillins,cillin,55289018209,Amoxicillin
penicillins,cillin,55289018214,Amoxicillin
penicillins,cillin,55289018230,Amoxicillin
penicillins,cillin,55289018240,Amoxicillin
penicillins,cillin,55289018290,Amoxicillin
penicillins,cillin,55289020610,Penicillin V Potassium
penicillins,cillin,55289020620,Penicillin V Potassium
penicillins,cillin,55289020628,Penicillin V Potassium
penicillins,cillin,55289020630,Penicillin V Potassium
penicillins,cillin,55289020640,Penicillin V Potassium
penicillins,cillin,55289020656,Penicillin V Potassium
penicillins,cillin,55289020697,Penicillin V Potassium
penicillins,cillin,55289020704,Penicillin V Potassium
penicillins,cillin,55289020715,Penicillin V Potassium
penicillins,cillin,55289020720,Penicillin V Potassium
penicillins,cillin,55289020728,Penicillin V Potassium
penicillins,cillin,55289020730,Penicillin V Potassium
penicillins,cillin,55289020740,Penicillin V Potassium
penicillins,cillin,55289024015,Amoxicillin/Clavulanate Potassium
penicillins,cillin,55289024209,Amoxicillin/Clavulanate Potassium
penicillins,cillin,55289024215,Amoxicillin/Clavulanate Potassium
penicillins,cillin,55289024221,Amoxicillin/Clavulanate Potassium
penicillins,cillin,55289029615,Amoxicillin/Clavulanate Potassium
penicillins,cillin,55289029630,Amoxicillin/Clavulanate Potassium
penicillins,cillin,55289037040,Cloxacillin Sodium
penicillins,cillin,55289039830,Amoxicillin
penicillins,cillin,55289051210,Amoxicillin/Clavulanate Potassium
penicillins,cillin,55289051214,Amoxicillin/Clavulanate Potassium
penicillins,cillin,55289051228,Amoxicillin/Clavulanate Potassium
penicillins,cillin,55289051728,Cloxacillin Sodium
penicillins,cillin,55289051740,Cloxacillin Sodium
penicillins,cillin,55289059210,Dicloxacillin Sodium
penicillins,cillin,55289059220,Dicloxacillin Sodium
penicillins,cillin,55289059228,Dicloxacillin Sodium
penicillins,cillin,55289059240,Dicloxacillin Sodium
penicillins,cillin,55289059297,Dicloxacillin Sodium
penicillins,cillin,55289061240,Penicillin V Potassium
penicillins,cillin,55289070720,Amoxicillin
penicillins,cillin,55289070728,Amoxicillin
penicillins,cillin,55289072720,Amoxicillin
penicillins,cillin,55289072730,Amoxicillin
penicillins,cillin,55289076710,Amoxicillin/Clavulanate Potassium
penicillins,cillin,55289076714,Amoxicillin/Clavulanate Potassium
penicillins,cillin,55289076720,Amoxicillin/Clavulanate Potassium
penicillins,cillin,55289076721,Amoxicillin/Clavulanate Potassium
penicillins,cillin,55289076728,Amoxicillin/Clavulanate Potassium
penicillins,cillin,55289076730,Amoxicillin/Clavulanate Potassium
penicillins,cillin,55289084506,Amoxicillin/Clavulanate Potassium
penicillins,cillin,55289084520,Amoxicillin/Clavulanate Potassium
penicillins,cillin,55289084521,Amoxicillin/Clavulanate Potassium
penicillins,cillin,55289084528,Amoxicillin/Clavulanate Potassium
penicillins,cillin,55289084530,Amoxicillin/Clavulanate Potassium
penicillins,cillin,55370088007,Ampicillin
penicillins,cillin,55370088008,Ampicillin
penicillins,cillin,55370088107,Ampicillin
penicillins,cillin,55370088108,Ampicillin
penicillins,cillin,55370088213,Ampicillin
penicillins,cillin,55370088240,Ampicillin
penicillins,cillin,55370088313,Ampicillin
penicillins,cillin,55370088340,Ampicillin
penicillins,cillin,55370088407,Amoxicillin
penicillins,cillin,55370088408,Amoxicillin
penicillins,cillin,55370088507,Amoxicillin
penicillins,cillin,55370088508,Amoxicillin
penicillins,cillin,55370088613,Amoxicillin
penicillins,cillin,55370088614,Amoxicillin
penicillins,cillin,55370088680,Amoxicillin
penicillins,cillin,55370088713,Amoxicillin
penicillins,cillin,55370088714,Amoxicillin
penicillins,cillin,55370088780,Amoxicillin
penicillins,cillin,55370089106,Amoxicillin
penicillins,cillin,55370089207,Amoxicillin
penicillins,cillin,55370089208,Amoxicillin
penicillins,cillin,55700000721,Amoxicillin
penicillins,cillin,55700000730,Amoxicillin
penicillins,cillin,55700000740,Amoxicillin
penicillins,cillin,55700000742,Amoxicillin
penicillins,cillin,55700004412,Penicillin V Potassium
penicillins,cillin,55700004420,Penicillin V Potassium
penicillins,cillin,55700004428,Penicillin V Potassium
penicillins,cillin,55700004430,Penicillin V Potassium
penicillins,cillin,55700004440,Penicillin V Potassium
penicillins,cillin,55700007521,Amoxicillin
penicillins,cillin,55700007530,Amoxicillin
penicillins,cillin,55700007540,Amoxicillin
penicillins,cillin,55700007542,Amoxicillin
penicillins,cillin,55700008120,Amoxicillin/Clavulanate Potassium
penicillins,cillin,55700010614,Amoxicillin/Clavulanate Potassium
penicillins,cillin,55700010620,Amoxicillin/Clavulanate Potassium
penicillins,cillin,55700016630,Amoxicillin
penicillins,cillin,55700018120,Amoxicillin/Clavulanate Potassium
penicillins,cillin,55700020721,Amoxicillin
penicillins,cillin,55700020730,Amoxicillin
penicillins,cillin,55700020740,Amoxicillin
penicillins,cillin,55700020742,Amoxicillin
penicillins,cillin,55700023020,Penicillin V Potassium
penicillins,cillin,55700023030,Penicillin V Potassium
penicillins,cillin,55700023040,Penicillin V Potassium
penicillins,cillin,55700026420,Dicloxacillin Sodium
penicillins,cillin,55700030614,Amoxicillin/Clavulanate Potassium
penicillins,cillin,55700030620,Amoxicillin/Clavulanate Potassium
penicillins,cillin,55700030830,Amoxicillin
penicillins,cillin,55700033230,Amoxicillin
penicillins,cillin,55700037421,Amoxicillin
penicillins,cillin,55700037430,Amoxicillin
penicillins,cillin,55700037515,Amoxicillin/Clavulanate Potassium
penicillins,cillin,55700040430,Penicillin V Potassium
penicillins,cillin,55700040609,Amoxicillin
penicillins,cillin,55700040621,Amoxicillin
penicillins,cillin,55700041630,Amoxicillin
penicillins,cillin,55700041820,Amoxicillin/Clavulanate Potassium
penicillins,cillin,55700044040,Penicillin V Potassium
penicillins,cillin,55700044420,Amoxicillin/Clavulanate Potassium
penicillins,cillin,55700045614,Amoxicillin/Clavulanate Potassium
penicillins,cillin,55700046700,Amoxicillin
penicillins,cillin,55700046800,Amoxicillin
penicillins,cillin,55700047125,Amoxicillin/Clavulanate Potassium
penicillins,cillin,55700053875,Amoxicillin/Clavulanate Potassium
penicillins,cillin,55829060610,Amoxicillin
penicillins,cillin,55829060710,Amoxicillin
penicillins,cillin,55829061010,Ampicillin
penicillins,cillin,55829061110,Ampicillin
penicillins,cillin,55829062510,Cloxacillin Sodium
penicillins,cillin,55829062610,Cloxacillin Sodium
penicillins,cillin,55829063510,Dicloxacillin Sodium
penicillins,cillin,55829063610,Dicloxacillin Sodium
