code,type
M1A231,icd10
M1A2310,icd10
M1A2311,icd10
M1A232,icd10
M1A2320,icd10
M1A2321,icd10
M1A239,icd10
M1A2390,icd10
M1A2391,icd10
M1A24,icd10
M1A241,icd10
M1A2410,icd10
M1A2411,icd10
M1A242,icd10
M1A2420,icd10
M1A2421,icd10
M1A249,icd10
M1A2490,icd10
M1A2491,icd10
M1A25,icd10
M1A251,icd10
M1A2510,icd10
M1A2511,icd10
M1A252,icd10
M1A2520,icd10
M1A2521,icd10
M1A259,icd10
M1A2590,icd10
M1A2591,icd10
M1A26,icd10
M1A261,icd10
M1A2610,icd10
M1A2611,icd10
M1A262,icd10
M1A2620,icd10
M1A2621,icd10
M1A269,icd10
M1A2690,icd10
M1A2691,icd10
M1A27,icd10
M1A271,icd10
M1A2710,icd10
M1A2711,icd10
M1A272,icd10
M1A2720,icd10
M1A2721,icd10
M1A279,icd10
M1A2790,icd10
M1A2791,icd10
M1A28,icd10
M1A28X0,icd10
M1A28X1,icd10
M1A29,icd10
M1A29X0,icd10
M1A29X1,icd10
M1A3,icd10
M1A30,icd10
M1A30X0,icd10
M1A30X1,icd10
M1A31,icd10
M1A311,icd10
M1A3110,icd10
M1A3111,icd10
M1A312,icd10
M1A3120,icd10
M1A3121,icd10
M1A319,icd10
M1A3190,icd10
M1A3191,icd10
M1A32,icd10
M1A321,icd10
M1A3210,icd10
M1A3211,icd10
M1A322,icd10
M1A3220,icd10
M1A3221,icd10
M1A329,icd10
M1A3290,icd10
M1A3291,icd10
M1A33,icd10
M1A331,icd10
M1A3310,icd10
M1A3311,icd10
M1A332,icd10
M1A3320,icd10
M1A3321,icd10
M1A339,icd10
M1A3390,icd10
M1A3391,icd10
M1A34,icd10
M1A341,icd10
M1A3410,icd10
M1A3411,icd10
M1A342,icd10
M1A3420,icd10
M1A3421,icd10
M1A349,icd10
M1A3490,icd10
M1A3491,icd10
M1A35,icd10
M1A351,icd10
M1A3510,icd10
M1A3511,icd10
M1A352,icd10
M1A3520,icd10
M1A3521,icd10
M1A359,icd10
M1A3590,icd10
M1A3591,icd10
M1A36,icd10
M1A361,icd10
M1A3610,icd10
M1A3611,icd10
M1A362,icd10
M1A3620,icd10
M1A3621,icd10
M1A369,icd10
M1A3690,icd10
M1A3691,icd10
M1A37,icd10
M1A371,icd10
M1A3710,icd10
M1A3711,icd10
M1A372,icd10
M1A3720,icd10
M1A3721,icd10
M1A379,icd10
M1A3790,icd10
M1A3791,icd10
M1A38,icd10
M1A38X0,icd10
M1A38X1,icd10
M1A39,icd10
M1A39X0,icd10
M1A39X1,icd10
M1A4,icd10
M1A40,icd10
M1A40X0,icd10
M1A40X1,icd10
M1A41,icd10
M1A411,icd10
M1A4110,icd10
M1A4111,icd10
M1A412,icd10
M1A4120,icd10
M1A4121,icd10
M1A419,icd10
M1A4190,icd10
M1A4191,icd10
M1A42,icd10
M1A421,icd10
M1A4210,icd10
M1A4211,icd10
M1A422,icd10
M1A4220,icd10
M1A4221,icd10
M1A429,icd10
M1A4290,icd10
M1A4291,icd10
M1A43,icd10
M1A431,icd10
M1A4310,icd10
M1A4311,icd10
M1A432,icd10
M1A4320,icd10
M1A4321,icd10
M1A439,icd10
M1A4390,icd10
M1A4391,icd10
M1A44,icd10
M1A441,icd10
M1A4410,icd10
M1A4411,icd10
M1A442,icd10
M1A4420,icd10
M1A4421,icd10
M1A449,icd10
M1A4490,icd10
M1A4491,icd10
M1A45,icd10
M1A451,icd10
M1A4510,icd10
M1A4511,icd10
M1A452,icd10
M1A4520,icd10
M1A4521,icd10
M1A459,icd10
M1A4590,icd10
M1A4591,icd10
M1A46,icd10
M1A461,icd10
M1A4610,icd10
M1A4611,icd10
M1A462,icd10
M1A4620,icd10
M1A4621,icd10
M1A469,icd10
M1A4690,icd10
M1A4691,icd10
M1A47,icd10
M1A471,icd10
M1A4710,icd10
M1A4711,icd10
M1A472,icd10
M1A4720,icd10
M1A4721,icd10
M1A479,icd10
M1A4790,icd10
M1A4791,icd10
M1A48,icd10
M1A48X0,icd10
M1A48X1,icd10
M1A49,icd10
M1A49X0,icd10
M1A49X1,icd10
M1A9,icd10
M1A9XX0,icd10
M1A9XX1,icd10
