code,type
77081,icd9
77082,icd9
77083,icd9
77084,icd9
77087,icd9
77088,icd9
77089,icd9
P283,icd10
P284,icd10
P282,icd10
P285,icd10
P2881,icd10
P84,icd10
P2889,icd10
