code,type
3449,icd9
G83,icd10
G830,icd10
G831,icd10
G8310,icd10
G8311,icd10
G8312,icd10
G8313,icd10
G8314,icd10
G832,icd10
G8320,icd10
G8321,icd10
G8322,icd10
G8323,icd10
G8324,icd10
G833,icd10
G8330,icd10
G8331,icd10
G8332,icd10
G8333,icd10
G8334,icd10
G834,icd10
G835,icd10
G838,icd10
G8381,icd10
G8382,icd10
G8383,icd10
G8384,icd10
G8389,icd10
G839,icd10
