code,type
J158,icd10
J159,icd10
J160,icd10
J168,icd10
J17,icd10
J180,icd10
J181,icd10
J182,icd10
J188,icd10
J189,icd10
J200,icd10
J201,icd10
J202,icd10
J203,icd10
J204,icd10
J205,icd10
J206,icd10
J207,icd10
J208,icd10
J209,icd10
J210,icd10
J211,icd10
J218,icd10
J219,icd10
J22,icd10
J311,icd10
J312,icd10
J320,icd10
J321,icd10
J322,icd10
J323,icd10
J324,icd10
J328,icd10
J329,icd10
J3501,icd10
J3502,icd10
J3503,icd10
J352,icd10
J353,icd10
J358,icd10
J359,icd10
J36,icd10
J390,icd10
J391,icd10
J40,icd10
J410,icd10
J411,icd10
J42,icd10
J440,icd10
J470,icd10
J851,icd10
J852,icd10
J853,icd10
J860,icd10
J9311,icd10
J9611,icd10
J9691,icd10
J9809,icd10
J985,icd10
J9859,icd10
J989,icd10
R066,icd10
R0682,icd10
R070,icd10
R0901,icd10
R0982,icd10
C33,icd10
C3400,icd10
C3401,icd10
C3402,icd10
C3410,icd10
C3411,icd10
C3412,icd10
C342,icd10
C3430,icd10
C3431,icd10
C3432,icd10
C3480,icd10
C3481,icd10
C3482,icd10
C3490,icd10
C3491,icd10
C3492,icd10
C384,icd10
C390,icd10
C399,icd10
C450,icd10
C7A090,icd10
D021,icd10
D0220,icd10
D0221,icd10
D0222,icd10
D023,icd10
D024,icd10
I509,icd10
J300,icd10
J301,icd10
J302,icd10
J3081,icd10
J3089,icd10
J309,icd10
J310,icd10
J342,icd10
J3489,icd10
J351,icd10
J370,icd10
J371,icd10
J3800,icd10
J3801,icd10
J3802,icd10
J381,icd10
J382,icd10
J383,icd10
J384,icd10
J385,icd10
J386,icd10
J387,icd10
J392,icd10
J393,icd10
J398,icd10
J399,icd10
J418,icd10
J430,icd10
J431,icd10
J432,icd10
J438,icd10
J439,icd10
J441,icd10
J449,icd10
J4520,icd10
J4521,icd10
J4522,icd10
J4530,icd10
J4531,icd10
J4532,icd10
J4540,icd10
J4541,icd10
J4542,icd10
J4550,icd10
J4551,icd10
J4552,icd10
J45901,icd10
J45902,icd10
J45909,icd10
J45990,icd10
J45991,icd10
J45998,icd10
J471,icd10
J479,icd10
J60,icd10
J61,icd10
J620,icd10
J628,icd10
J630,icd10
J631,icd10
J632,icd10
J633,icd10
J634,icd10
J635,icd10
J636,icd10
J64,icd10
J660,icd10
J661,icd10
J662,icd10
J668,icd10
J670,icd10
J671,icd10
J672,icd10
J673,icd10
J674,icd10
J675,icd10
J676,icd10
J677,icd10
J678,icd10
J679,icd10
J680,icd10
J681,icd10
J682,icd10
J683,icd10
J684,icd10
J688,icd10
J689,icd10
J690,icd10
J691,icd10
J698,icd10
J700,icd10
J701,icd10
J702,icd10
J703,icd10
J704,icd10
J705,icd10
J708,icd10
J709,icd10
J80,icd10
J810,icd10
J811,icd10
J82,icd10
J8401,icd10
J8402,icd10
J8403,icd10
J8409,icd10
J8410,icd10
J84111,icd10
J84112,icd10
J84113,icd10
J84114,icd10
J84115,icd10
J84116,icd10
J84117,icd10
J8417,icd10
J842,icd10
J8481,icd10
J8482,icd10
J8489,icd10
J849,icd10
J850,icd10
J869,icd10
J920,icd10
J929,icd10
J930,icd10
J9312,icd10
J9381,icd10
J9382,icd10
J9383,icd10
J940,icd10
J941,icd10
J942,icd10
J948,icd10
J949,icd10
J9600,icd10
J9601,icd10
J9602,icd10
J9610,icd10
J9612,icd10
J9620,icd10
J9621,icd10
J9622,icd10
J9690,icd10
J9692,icd10
J9801,icd10
J9819,icd10
J982,icd10
J983,icd10
J984,icd10
J9851,icd10
J986,icd10
J988,icd10
J99,icd10
N390,icd10
R040,icd10
R041,icd10
R048,icd10
R0489,icd10
R049,icd10
R091,icd10
R0981,icd10
D649,icd10
D72829,icd10
E871,icd10
I517,icd10
J90,icd10
J918,icd10
J939,icd10
J9811,icd10
R000,icd10
R0902,icd10
R220,icd10
R221,icd10
R222,icd10
R59,icd10
R590,icd10
R591,icd10
R599,icd10
R911,icd10
R918,icd10
