code,type
C8595,icd10
C8596,icd10
C8597,icd10
C8598,icd10
C8599,icd10
C860,icd10
C861,icd10
C862,icd10
C863,icd10
C864,icd10
C865,icd10
C866,icd10
C880,icd10
C882,icd10
C883,icd10
C884,icd10
C888,icd10
C889,icd10
C964,icd10
C969,icd10
C96Z,icd10
Z8572,icd10
Z8579,icd10
