code,type
A15,icd10
A150,icd10
A154,icd10
A155,icd10
A156,icd10
A157,icd10
A158,icd10
A159,icd10
A17,icd10
A170,icd10
A171,icd10
A178,icd10
A1781,icd10
A1782,icd10
A1783,icd10
A1789,icd10
A179,icd10
A18,icd10
A180,icd10
A1801,icd10
A1802,icd10
A1803,icd10
A1809,icd10
A181,icd10
A1810,icd10
A1811,icd10
A1812,icd10
A1813,icd10
A1814,icd10
A1815,icd10
A1816,icd10
A1817,icd10
A1818,icd10
A182,icd10
A183,icd10
A1831,icd10
A1832,icd10
A1839,icd10
A184,icd10
A185,icd10
A1850,icd10
A1851,icd10
A1852,icd10
A1853,icd10
A1854,icd10
A1859,icd10
A186,icd10
A187,icd10
A188,icd10
A1881,icd10
A1882,icd10
A1883,icd10
A1884,icd10
A1885,icd10
A1889,icd10
A19,icd10
A190,icd10
A191,icd10
A192,icd10
A198,icd10
A199,icd10
