group,ndc_code
common_list,00002163701
common_list,00002254902
common_list,00002255002
common_list,00002255102
common_list,00008029501
common_list,00008029502
common_list,00008029550
common_list,00008029601
common_list,00008029650
common_list,00008038703
common_list,00008038750
common_list,00008038801
common_list,00008064901
common_list,00008064950
common_list,00008065301
common_list,00008065350
common_list,00008065503
common_list,00008065550
common_list,00008065601
common_list,00008065650
common_list,00008065701
common_list,00008065750
common_list,00024072601
common_list,00024072704
common_list,00024072812
common_list,00024125711
common_list,00024125813
common_list,00024126005
common_list,00024126037
common_list,00024126318
common_list,00024126347
common_list,00024126409
common_list,00034051310
common_list,00034051312
common_list,00034051325
common_list,00034051410
common_list,00034051412
common_list,00034051425
common_list,00034051490
common_list,00034051510
common_list,00034051512
common_list,00034051525
common_list,00034051545
common_list,00034051550
common_list,00034051590
common_list,00034051610
common_list,00034051612
common_list,00034051625
common_list,00034051690
common_list,00034051710
common_list,00034051712
common_list,00034051725
common_list,00034051790
common_list,00034051810
common_list,00034051815
common_list,00034051910
common_list,00034051930
common_list,00034052102
common_list,00034052202
common_list,00034052301
common_list,00034052302
common_list,00034102510
common_list,00034102515
common_list,00034102610
common_list,00034102630
common_list,00037512030
common_list,00037520030
common_list,00037540030
common_list,00037560030
common_list,00037580030
common_list,00044072302
common_list,00044072303
common_list,00044072341
common_list,00044072502
common_list,00044072503
common_list,00044072702
common_list,00044072703
common_list,00044072741
common_list,00044072802
common_list,00044072803
common_list,00044072841
common_list,00044073016
common_list,00044101101
common_list,00044101201
common_list,00044101209
common_list,00044101401
common_list,00044101706
common_list,00044101710
common_list,00044101725
common_list,00044102202
common_list,00044102203
common_list,00044102245
common_list,00044102402
common_list,00044102403
common_list,00044102445
common_list,00044102802
common_list,00044105301
common_list,00044106205
common_list,00044108001
common_list,00044108501
common_list,00044191101
common_list,00045052660
common_list,00045052679
common_list,00047016424
common_list,00047031824
common_list,00047031924
common_list,00047031930
common_list,00047035524
common_list,00047044824
common_list,00047044830
