code,type
I5030,icd10
I5031,icd10
I5032,icd10
I5033,icd10
I5040,icd10
I5041,icd10
I5042,icd10
I5043,icd10
I50810,icd10
I50811,icd10
I50812,icd10
I50813,icd10
I50814,icd10
I5082,icd10
I5083,icd10
I5084,icd10
I5089,icd10
I509,icd10
I470,icd10
I471,icd10
I472,icd10
I479,icd10
I480,icd10
I481,icd10
I482,icd10
I483,icd10
I484,icd10
I4891,icd10
I4892,icd10
I491,icd10
I492,icd10
I493,icd10
I4940,icd10
I4949,icd10
I495,icd10
I498,icd10
I499,icd10
R000,icd10
R001,icd10
R002,icd10
B5731,icd10
I8500,icd10
I8510,icd10
K200,icd10
K208,icd10
K209,icd10
K210,icd10
K219,icd10
K220,icd10
K2210,icd10
K2211,icd10
K222,icd10
K223,icd10
K224,icd10
K225,icd10
K226,icd10
K2270,icd10
K22710,icd10
K22711,icd10
K22719,icd10
K228,icd10
K229,icd10
K23,icd10
R55,icd10
B5732,icd10
K520,icd10
K521,icd10
K5520,icd10
K5521,icd10
K5530,icd10
K5531,icd10
K5532,icd10
K5533,icd10
K580,icd10
K581,icd10
K582,icd10
K588,icd10
K589,icd10
K5900,icd10
K5901,icd10
K5902,icd10
K5903,icd10
K5904,icd10
K5909,icd10
K591,icd10
K592,icd10
K593,icd10
K5931,icd10
K5939,icd10
K598,icd10
K599,icd10
K631,icd10
K632,icd10
K633,icd10
K634,icd10
K6381,icd10
K6389,icd10
K639,icd10
K660,icd10
K661,icd10
K668,icd10
K669,icd10
K689,icd10
K900,icd10
K901,icd10
K902,icd10
K904,icd10
K9049,icd10
K9089,icd10
K909,icd10
K9281,icd10
K9289,icd10
K929,icd10
R1113,icd10
R12,icd10
R130,icd10
R1310,icd10
R1311,icd10
R1312,icd10
R1313,icd10
R1314,icd10
R1319,icd10
R140,icd10
R141,icd10
R142,icd10
R143,icd10
R150,icd10
R151,icd10
R152,icd10
R159,icd10
R161,icd10
R188,icd10
R1900,icd10
R1901,icd10
R1902,icd10
R1903,icd10
R1904,icd10
R1905,icd10
R1906,icd10
R1907,icd10
R1909,icd10
R1911,icd10
R1912,icd10
R1915,icd10
R192,icd10
R1930,icd10
R1931,icd10
R1932,icd10
R1933,icd10
R1934,icd10
R1935,icd10
R1936,icd10
R1937,icd10
R194,icd10
R195,icd10
R197,icd10
R198,icd10
Z431,icd10
Z432,icd10
Z433,icd10
Z434,icd10
Z4651,icd10
Z4659,icd10
Z8719,icd10
Z931,icd10
Z932,icd10
Z933,icd10
Z934,icd10
Z9482,icd10
Z980,icd10
Z9884,icd10
I10,icd10
G933,icd10
R530,icd10
R531,icd10
R5381,icd10
R5382,icd10
R5383,icd10
H8101,icd10
H8102,icd10
H8103,icd10
H8109,icd10
H8110,icd10
H8111,icd10
H8112,icd10
H8113,icd10
H8120,icd10
H8121,icd10
H8122,icd10
H8123,icd10
H81311,icd10
H81312,icd10
H81313,icd10
H81319,icd10
H81391,icd10
H81392,icd10
H81393,icd10
H81399,icd10
H8141,icd10
H8142,icd10
H8143,icd10
H8149,icd10
H818X1,icd10
H818X2,icd10
H818X3,icd10
H818X9,icd10
H8190,icd10
H8191,icd10
H8192,icd10
H8193,icd10
H821,icd10
H822,icd10
H823,icd10
H829,icd10
H8301,icd10
H8302,icd10
H8303,icd10
H8309,icd10
H8311,icd10
H8312,icd10
H8313,icd10
H8319,icd10
H832X1,icd10
H832X2,icd10
H832X3,icd10
H832X9,icd10
H838X1,icd10
H838X2,icd10
H838X3,icd10
H838X9,icd10
H8390,icd10
H8391,icd10
H8392,icd10
H8393,icd10
R42,icd10
K2900,icd10
K2901,icd10
K2930,icd10
K2931,icd10
K2940,icd10
K2941,icd10
K2950,icd10
K2951,icd10
K2960,icd10
K2961,icd10
K2970,icd10
K2971,icd10
K2980,icd10
K2981,icd10
K2990,icd10
K2991,icd10
