code,type
774,icd9
7740,icd9
7741,icd9
7742,icd9
7743,icd9
77430,icd9
77431,icd9
77439,icd9
7744,icd9
7745,icd9
7746,icd9
7747,icd9
P57,icd10
P570,icd10
P578,icd10
P579,icd10
P58,icd10
P580,icd10
P581,icd10
P582,icd10
P583,icd10
P584,icd10
P5841,icd10
P5842,icd10
P585,icd10
P588,icd10
P589,icd10
P59,icd10
P590,icd10
P591,icd10
P592,icd10
P5920,icd10
P5929,icd10
P593,icd10
P598,icd10
P599,icd10
