code,type
G8250,icd10
G894,icd10
G9520,icd10
G959,icd10
I6789,icd10
I69354,icd10
I69848,icd10
I739,icd10
M21339,icd10
M21371,icd10
M21372,icd10
M436,icd10
M530,icd10
M531,icd10
M533,icd10
M5382,icd10
M5386,icd10
M539,icd10
M5410,icd10
M5412,icd10
M5413,icd10
M5414,icd10
M5415,icd10
M5416,icd10
M5417,icd10
M5430,icd10
M5431,icd10
M5432,icd10
M5440,icd10
M5441,icd10
M5442,icd10
M5481,icd10
M792,icd10
K8020,icd10
N200,icd10
N281,icd10
N319,icd10
R32,icd10
R339,icd10
D638,icd10
D649,icd10
D696,icd10
D72829,icd10
R2689,icd10
R269,icd10
R634,icd10
R260,icd10
R261,icd10
R936,icd10
R937,icd10
