code,type
116,icd9
1160,icd9
1161,icd9
1162,icd9
B40,icd10
B400,icd10
B401,icd10
B402,icd10
B403,icd10
B407,icd10
B408,icd10
B4081,icd10
B4089,icd10
B409,icd10
