code,type
245,icd9
2450,icd9
2451,icd9
2452,icd9
2453,icd9
2454,icd9
2458,icd9
2459,icd9
E06,icd10
E061,icd10
E062,icd10
E063,icd10
E064,icd10
E065,icd10
E069,icd10
